iter	Passed	Remaining
1272	2925	521
1273	2927	519
1274	2930	517
1275	2932	514
1276	2934	512
1277	2937	510
1278	2939	507
1279	2941	505
1280	2944	503
1281	2946	501
1282	2948	498
1283	2951	496
1284	2953	494
1285	2955	491
1286	2957	489
1287	2960	487
1288	2962	484
1289	2965	482
1290	2967	480
1291	2969	478
1292	2972	475
1293	2974	473
1294	2976	471
1295	2979	468
1296	2981	466
1297	2983	464
1298	2985	462
1299	2988	459
1300	2990	457
1301	2992	455
1302	2995	452
1303	2997	450
1304	2999	448
1305	3001	445
1306	3004	443
1307	3006	441
1308	3008	438
1309	3010	436
1310	3013	434
1311	3015	432
1312	3018	429
1313	3020	427
1314	3022	425
1315	3025	422
1316	3027	420
1317	3029	418
1318	3032	416
1319	3034	413
1320	3036	411
1321	3038	409
1322	3041	406
1323	3043	404
1324	3045	402
1325	3048	399
1326	3050	397
1327	3052	395
1328	3055	393
1329	3057	390
1330	3059	388
1331	3062	386
1332	3064	383
1333	3066	381
1334	3068	379
1335	3071	377
1336	3073	374
1337	3075	372
1338	3078	370
1339	3080	367
1340	3082	365
1341	3084	363
1342	3087	360
1343	3089	358
1344	3091	356
1345	3094	353
1346	3096	351
1347	3098	349
1348	3100	347
1349	3103	344
1350	3105	342
1351	3107	340
1352	3110	337
1353	3112	335
1354	3114	333
1355	3116	330
1356	3119	328
1357	3121	326
1358	3123	324
1359	3125	321
1360	3128	319
1361	3130	317
1362	3132	314
1363	3135	312
1364	3137	310
1365	3139	307
1366	3141	305
1367	3144	303
1368	3146	301
1369	3148	298
1370	3151	296
1371	3153	294
1372	3155	291
1373	3157	289
1374	3160	287
1375	3162	284
1376	3164	282
1377	3166	280
1378	3168	278
1379	3171	275
1380	3173	273
1381	3175	271
1382	3177	268
1383	3180	266
1384	3182	264
1385	3184	261
1386	3186	259
1387	3189	257
1388	3191	255
1389	3193	252
1390	3196	250
1391	3198	248
1392	3200	245
1393	3203	243
1394	3205	241
1395	3207	238
1396	3210	236
1397	3212	234
1398	3214	232
1399	3216	229
1400	3219	227
1401	3221	225
1402	3223	222
1403	3225	220
1404	3228	218
1405	3230	215
1406	3232	213
1407	3234	211
1408	3237	209
1409	3239	206
1410	3241	204
1411	3244	202
1412	3246	199
1413	3248	197
1414	3251	195
1415	3253	193
1416	3255	190
1417	3258	188
1418	3260	186
1419	3262	183
1420	3264	181
1421	3267	179
1422	3269	176
1423	3271	174
1424	3273	172
1425	3276	170
1426	3278	167
1427	3280	165
1428	3283	163
1429	3285	160
1430	3287	158
1431	3289	156
1432	3291	153
1433	3294	151
1434	3296	149
1435	3298	147
1436	3301	144
1437	3303	142
1438	3305	140
1439	3307	137
1440	3309	135
