iter	MAPE	MAE
430	0.1163078614	7657669.149
431	0.1162163426	7647048.412
432	0.1159857382	7636347.875
433	0.1157915874	7617234.647
434	0.1157452901	7616076.124
435	0.1156876508	7614002.835
436	0.1155096648	7600825.31
437	0.115466184	7597700.391
438	0.1153274345	7594039.144
439	0.1152779081	7590346.797
440	0.1152044333	7588113.455
441	0.115040504	7566661.487
442	0.1149613574	7563109.292
443	0.1148715817	7556098.65
444	0.1147572648	7538682.521
445	0.1147169445	7536700.588
446	0.114657256	7534271.086
447	0.1146161869	7532758.836
448	0.1144755318	7520182.686
449	0.1143667816	7514439.171
450	0.1143378685	7512036.389
451	0.1141520571	7492762.088
452	0.1140545416	7485702.034
453	0.1138978564	7474590.655
454	0.113728639	7452806.623
455	0.1136115386	7449114.794
456	0.1135509562	7445254.706
457	0.1133809413	7426723.739
458	0.1132167961	7421027.25
459	0.1131327195	7411556.727
460	0.1129972785	7406876.75
461	0.1129500427	7401829.878
462	0.1128397231	7392254.257
463	0.1127307622	7387848.568
464	0.1126051517	7373786.834
465	0.1125779332	7372476.731
466	0.1125140502	7365831.774
467	0.1124323958	7363637.821
468	0.1123354919	7361065.931
469	0.1122445447	7355604.203
470	0.1121811297	7349922.618
471	0.1121033186	7346029.532
472	0.1119933382	7342589.428
473	0.1119102959	7340026.608
474	0.1118512597	7335917.607
475	0.1118147975	7334197.796
476	0.111730962	7322858.885
477	0.1115968674	7295530.766
478	0.1114745229	7283171.432
479	0.1113973379	7280559.106
480	0.1113660669	7279662.248
481	0.1112525709	7274384.576
482	0.1110999887	7263105.268
483	0.1110043519	7259958.114
484	0.110891918	7257908.819
485	0.1108298767	7256017.525
486	0.1106901576	7247644.444
487	0.1105579253	7242715.754
488	0.1103717971	7230747.767
489	0.1102665728	7227182.668
490	0.110142265	7223087.649
491	0.1099059522	7193063.809
492	0.1097358289	7176478.166
493	0.1095591187	7159820.298
494	0.1094039294	7155358.334
495	0.1092943835	7152009.632
496	0.1092340379	7148638.376
497	0.1091173703	7137989.802
498	0.108965299	7118576.45
499	0.1089158684	7112544.012
500	0.1088304935	7109272.998
501	0.1086732925	7098957.221
502	0.1085733889	7088498.127
503	0.1084095392	7078005.876
504	0.1082844298	7069724.772
505	0.1081794207	7068279.985
506	0.1081390314	7066288.079
507	0.1081012685	7061960.692
508	0.107935833	7053215.703
509	0.1078456056	7049807.921
510	0.1077997798	7048770.199
511	0.1076985206	7047052.515
512	0.1075098564	7036081.16
513	0.1074477272	7034446.266
514	0.1074302249	7034252.958
515	0.1073560288	7032968.139
516	0.1073045645	7031891.664
517	0.1072609696	7030283.619
518	0.1071808762	7023822.285
519	0.1071009363	7015562.754
520	0.1070456679	7014783.461
521	0.1069398887	7011824.561
522	0.1068036507	6999699.087
523	0.1067713842	6995305.054
524	0.1066371893	6991410.775
525	0.1065760931	6982425.141
526	0.1065200901	6980767.717
527	0.1064070274	6974907.476
528	0.1063791	6973752.09
529	0.1063097869	6969205.326
