iter	MAPE	MAE
848	0.04414719834	3323963.221
849	0.0441406568	3322099.859
850	0.04409994309	3320570.034
851	0.04407634599	3320166.866
852	0.04406463012	3319711.777
853	0.04398460665	3315977.533
854	0.04398128263	3315876.499
855	0.04399566604	3304122.101
856	0.04395074325	3299453.306
857	0.0439216468	3298654.415
858	0.04389885892	3297643.387
859	0.04382121457	3293175.972
860	0.04380994896	3292683.014
861	0.04376113528	3281251.226
862	0.04367576985	3278186.995
863	0.04357954849	3273286.666
864	0.04355518366	3272490.932
865	0.04351611265	3266073.383
866	0.04349352242	3263752.694
867	0.04345877841	3262365.038
868	0.04343236273	3261629.684
869	0.04341760746	3260648.945
870	0.04338469075	3259633.667
871	0.04335355346	3258714.529
872	0.04334074692	3258322.886
873	0.04329964143	3257545.831
874	0.04324313662	3251635.416
875	0.04323664767	3251375.319
876	0.0432201987	3250245.799
877	0.04309142618	3241540.399
878	0.04302701762	3238144.123
879	0.04299520494	3236142.659
880	0.04304614093	3235015.154
881	0.04303356333	3234573.325
882	0.04299976796	3232365.717
883	0.04299278392	3232286.018
884	0.04298450149	3231865.873
885	0.04293356054	3228948.442
886	0.04291482543	3228588.21
887	0.04289824107	3227967.873
888	0.04287544648	3227386.653
889	0.0427813256	3223515.809
890	0.04276433116	3222967.739
891	0.0427204862	3212740.718
892	0.04267602169	3209554.502
893	0.04265434185	3207713.928
894	0.042646092	3207559.555
895	0.04263753507	3207076.509
896	0.04262051922	3206576.344
897	0.04260934605	3206153.008
898	0.04260204692	3205552.785
899	0.04258509264	3204818.993
900	0.04258048752	3204572.319
901	0.04255073407	3202006.502
902	0.04251503691	3200812.982
903	0.04250396702	3200635.42
904	0.04249536996	3200089.355
905	0.04248206031	3199838.38
906	0.04246764488	3198936.556
907	0.04245158189	3198382.251
908	0.04242497153	3197308.876
909	0.04242134497	3197082.213
910	0.04240703734	3196772.088
911	0.04239068805	3196234.768
912	0.0423685836	3193915.496
913	0.04235630067	3193206.311
914	0.04234576945	3192404.503
915	0.04233928569	3192333.938
916	0.04231251726	3191713.028
917	0.04230589191	3191627.812
918	0.04229505885	3191134.039
919	0.04224743672	3182642.495
920	0.0422064442	3181479.885
921	0.04219298227	3180937.867
922	0.04215612879	3177908.529
923	0.04215152775	3177832.561
924	0.0421379966	3176918.182
925	0.04213157252	3176621.905
926	0.04209315896	3175491.615
927	0.04206594184	3175032.094
928	0.04204467874	3174241.86
929	0.04202879609	3173729.212
930	0.04202046317	3173441.629
931	0.04199876967	3172902.261
