iter	Passed	Remaining
1282	1922	325
1283	1924	323
1284	1925	322
1285	1927	320
1286	1928	319
1287	1930	317
1288	1931	316
1289	1933	314
1290	1934	313
1291	1936	311
1292	1937	310
1293	1939	308
1294	1940	307
1295	1942	305
1296	1943	304
1297	1945	302
1298	1946	301
1299	1948	299
1300	1949	298
1301	1951	296
1302	1952	295
1303	1954	293
1304	1956	292
1305	1957	290
1306	1959	289
1307	1960	287
1308	1962	286
1309	1963	284
1310	1964	283
1311	1966	281
1312	1968	280
1313	1969	278
1314	1971	277
1315	1972	275
1316	1973	274
1317	1975	272
1318	1976	271
1319	1978	269
1320	1979	268
1321	1980	266
1322	1982	265
1323	1984	263
1324	1985	262
1325	1987	260
1326	1988	259
1327	1990	257
1328	1991	256
1329	1993	254
1330	1994	253
1331	1996	251
1332	1997	250
1333	1999	248
1334	2001	247
1335	2003	245
1336	2004	244
1337	2006	242
1338	2007	241
1339	2008	239
1340	2010	238
1341	2011	236
1342	2013	235
1343	2015	233
1344	2016	232
1345	2018	230
1346	2019	229
1347	2021	227
1348	2022	226
1349	2023	224
1350	2025	223
1351	2026	221
1352	2027	220
1353	2029	218
1354	2030	217
1355	2031	215
1356	2033	214
1357	2034	212
1358	2036	211
1359	2038	209
1360	2040	208
1361	2041	206
1362	2043	205
1363	2044	203
1364	2046	202
1365	2048	200
1366	2049	199
1367	2051	197
1368	2053	196
1369	2054	194
1370	2056	193
1371	2057	191
1372	2058	190
1373	2060	188
1374	2062	187
1375	2063	185
1376	2064	184
1377	2066	182
1378	2067	181
1379	2069	179
1380	2071	178
1381	2072	176
1382	2073	175
1383	2075	173
1384	2076	172
1385	2077	170
1386	2080	169
1387	2081	167
1388	2083	166
1389	2084	164
1390	2086	163
1391	2087	161
1392	2089	160
1393	2090	158
1394	2092	157
1395	2094	156
1396	2095	154
1397	2097	153
1398	2098	151
1399	2100	150
1400	2102	148
1401	2103	147
1402	2105	145
1403	2107	144
1404	2108	142
1405	2110	141
1406	2112	139
1407	2113	138
1408	2114	136
1409	2116	135
1410	2117	133
1411	2119	132
1412	2120	130
1413	2122	129
1414	2123	127
1415	2125	126
1416	2127	124
1417	2128	123
1418	2129	121
1419	2131	120
1420	2133	118
1421	2134	117
1422	2135	115
1423	2137	114
1424	2138	112
1425	2140	111
1426	2141	109
1427	2143	108
1428	2144	106
1429	2145	105
1430	2147	103
1431	2148	102
1432	2150	100
1433	2151	99
1434	2152	97
1435	2154	96
1436	2155	94
1437	2157	93
1438	2159	91
1439	2160	90
1440	2161	88
1441	2163	87
1442	2164	85
1443	2165	83
1444	2167	82
1445	2168	80
1446	2170	79
1447	2171	77
1448	2173	76
1449	2174	74
1450	2176	73
1451	2177	71
1452	2179	70
1453	2180	68
1454	2182	67
1455	2183	65
1456	2185	64
1457	2186	62
1458	2188	61
1459	2189	59
1460	2190	58
1461	2192	56
1462	2193	55
1463	2195	53
1464	2197	52
1465	2198	50
1466	2200	49
1467	2202	48
1468	2204	46
1469	2205	45
1470	2207	43
1471	2208	42
1472	2210	40
1473	2211	39
1474	2213	37
1475	2214	36
1476	2215	34
1477	2216	32
1478	2218	31
1479	2220	30
1480	2221	28
1481	2223	27
1482	2224	25
1483	2226	24
1484	2228	22
1485	2229	21
1486	2230	19
1487	2232	18
1488	2234	16
1489	2235	15
1490	2237	13
1491	2238	12
1492	2239	10
1493	2242	9
1494	2243	7
1495	2244	6
1496	2246	4
1497	2247	3
1498	2249	1
1499	2251	0
