iter	Passed	Remaining
1021	2284	1068
1022	2287	1066
1023	2289	1064
1024	2292	1062
1025	2293	1059
1026	2296	1057
1027	2298	1055
1028	2300	1053
1029	2303	1050
1030	2305	1048
1031	2307	1046
1032	2309	1044
1033	2312	1042
1034	2314	1039
1035	2316	1037
1036	2319	1035
1037	2321	1033
1038	2323	1030
1039	2325	1028
1040	2327	1026
1041	2329	1023
1042	2332	1021
1043	2334	1019
1044	2336	1017
1045	2338	1014
1046	2340	1012
1047	2342	1010
1048	2344	1008
1049	2347	1005
1050	2349	1003
1051	2351	1001
1052	2353	999
1053	2356	997
1054	2358	994
1055	2360	992
1056	2362	990
1057	2364	987
1058	2366	985
1059	2368	983
1060	2370	980
1061	2372	978
1062	2374	976
1063	2376	973
1064	2378	971
1065	2380	969
1066	2382	966
1067	2384	964
1068	2387	962
1069	2389	960
1070	2391	957
1071	2393	955
1072	2395	953
1073	2398	951
1074	2400	948
1075	2402	946
1076	2404	944
1077	2406	942
1078	2408	939
1079	2410	937
1080	2412	935
1081	2414	932
1082	2416	930
1083	2418	928
1084	2420	925
1085	2422	923
1086	2425	921
1087	2427	919
1088	2430	917
1089	2432	914
1090	2434	912
1091	2436	910
1092	2438	908
1093	2440	905
1094	2443	903
1095	2445	901
1096	2448	899
1097	2450	897
1098	2452	894
1099	2454	892
1100	2456	890
1101	2459	888
1102	2461	885
1103	2463	883
1104	2465	881
1105	2467	879
1106	2469	876
1107	2471	874
1108	2474	872
1109	2476	870
1110	2478	867
1111	2480	865
1112	2482	863
1113	2485	861
1114	2488	859
1115	2490	856
1116	2492	854
1117	2494	852
1118	2496	850
1119	2499	847
1120	2501	845
1121	2504	843
1122	2506	841
1123	2508	839
1124	2511	837
1125	2513	834
1126	2515	832
1127	2517	830
1128	2520	828
1129	2522	825
1130	2525	823
1131	2527	821
1132	2529	819
1133	2530	816
1134	2532	814
1135	2535	812
1136	2537	810
1137	2539	807
1138	2541	805
1139	2543	803
1140	2545	800
1141	2547	798
1142	2550	796
1143	2552	794
1144	2554	791
1145	2556	789
1146	2558	787
1147	2560	785
1148	2562	782
1149	2564	780
1150	2566	778
1151	2569	776
1152	2571	773
1153	2573	771
1154	2575	769
1155	2577	766
1156	2579	764
1157	2581	762
1158	2583	760
